movieId,title,genres,genres_list,genres_text,year,title_clean,tags_text,rating_mean,rating_count,rating_std,imdbId,tmdbId,content_text
3178,"Hurricane, The (1999)",Drama,['Drama'],Drama,1999.0,"Hurricane, The",boxing,3.53125,16,0.8055795015597984,174856,10400.0,hurricane the drama boxing
3179,Angela's Ashes (1999),Drama,['Drama'],Drama,1999.0,Angela's Ashes,,3.3333333333333335,3,0.5773502691896257,145653,10397.0,angela s ashes drama
3181,Titus (1999),Drama,['Drama'],Drama,1999.0,Titus,shakespeare,3.9166666666666665,6,0.8612007121842542,120866,12524.0,titus drama shakespeare
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,['Documentary'],Documentary,1999.0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",,4.0,5,0.6123724356957945,192335,28216.0,mr death the rise and fall of fred a leuchter jr documentary
3183,"Third Miracle, The (1999)",Drama,['Drama'],Drama,1999.0,"Third Miracle, The",,3.0,1,0.0,174268,36773.0,third miracle the drama
3185,Snow Falling on Cedars (1999),Drama,['Drama'],Drama,1999.0,Snow Falling on Cedars,,3.3333333333333335,3,0.5773502691896258,120834,10219.0,snow falling on cedars drama
3186,"Girl, Interrupted (1999)",Drama,['Drama'],Drama,1999.0,"Girl, Interrupted",asylum based on a true story brittany murphy mental hospital psychology winona ryder,3.4642857142857144,28,0.7689407267597685,172493,3558.0,girl interrupted drama asylum based on a true story brittany murphy mental hospital psychology winona ryder
3189,My Dog Skip (1999),Children|Drama,"['Children', 'Drama']",Children Drama,1999.0,My Dog Skip,,3.5454545454545454,11,0.5680909018170179,156812,17908.0,my dog skip children drama
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,"['Adventure', 'Sci-Fi', 'Thriller']",Adventure Sci-Fi Thriller,2000.0,Supernova,,2.0,4,1.4142135623730951,134983,10384.0,supernova adventure sci fi thriller
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,['Drama'],Drama,1998.0,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",in netflix queue,3.0,1,0.0,169302,48233.0,terrorist the a k a malli theeviravaathi drama in netflix queue
3194,"Way We Were, The (1973)",Drama|Romance,"['Drama', 'Romance']",Drama Romance,1973.0,"Way We Were, The",,3.625,4,0.47871355387816905,70903,10236.0,way we were the drama romance
3196,Stalag 17 (1953),Drama|War,"['Drama', 'War']",Drama War,1953.0,Stalag 17,,3.7222222222222223,9,0.5068968775248516,46359,632.0,stalag 17 drama war
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,"['Action', 'Crime', 'Romance', 'Thriller']",Action Crime Romance Thriller,1988.0,"Presidio, The",,2.857142857142857,7,0.6900655593423543,95897,11851.0,presidio the action crime romance thriller
3198,Papillon (1973),Crime|Drama,"['Crime', 'Drama']",Crime Drama,1973.0,Papillon,,3.9285714285714284,14,0.5497252060782752,70511,5924.0,papillon crime drama
3200,"Last Detail, The (1973)",Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1973.0,"Last Detail, The",,4.25,8,0.46291004988627604,70290,14886.0,last detail the comedy drama
3201,Five Easy Pieces (1970),Drama,['Drama'],Drama,1970.0,Five Easy Pieces,,4.5,8,0.5976143046671968,65724,26617.0,five easy pieces drama
3203,Dead Calm (1989),Thriller,['Thriller'],Thriller,1989.0,Dead Calm,,3.1666666666666665,12,0.9374368665610922,97162,10493.0,dead calm thriller
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,"['Action', 'Mystery', 'Thriller']",Action Mystery Thriller,1978.0,"Boys from Brazil, The",,3.6875,8,0.7039429765866793,77269,16241.0,boys from brazil the action mystery thriller
3206,Against All Odds (1984),Romance,['Romance'],Romance,1984.0,Against All Odds,,2.3333333333333335,3,0.5773502691896257,86859,22160.0,against all odds romance
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,"['Action', 'Comedy']",Action Comedy,1993.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),,2.1875,8,1.0669549461635468,107659,9644.0,loaded weapon 1 national lampoon s loaded weapon 1 action comedy
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1982.0,Fast Times at Ridgemont High,high school,3.4761904761904763,42,0.8621610748180846,83929,13342.0,fast times at ridgemont high comedy drama romance high school
3211,"Cry in the Dark, A (1988)",Drama,['Drama'],Drama,1988.0,"Cry in the Dark, A",a dingo ate my baby australia,3.75,2,0.3535533905932738,94924,35119.0,cry in the dark a drama a dingo ate my baby australia
3213,Batman: Mask of the Phantasm (1993),Animation|Children,"['Animation', 'Children']",Animation Children,1993.0,Batman: Mask of the Phantasm,,4.115384615384615,13,0.8204126541423669,106364,14919.0,batman mask of the phantasm animation children
3214,American Flyers (1985),Drama,['Drama'],Drama,1985.0,American Flyers,,3.5,2,2.1213203435596424,88707,14040.0,american flyers drama
3217,"Star Is Born, A (1937)",Drama,['Drama'],Drama,1937.0,"Star Is Born, A",,3.5,3,0.5,29606,22692.0,star is born a drama
3219,Pacific Heights (1990),Mystery|Thriller,"['Mystery', 'Thriller']",Mystery Thriller,1990.0,Pacific Heights,,3.1923076923076925,13,0.9473309334313419,100318,2990.0,pacific heights mystery thriller
3221,"Draughtsman's Contract, The (1982)",Drama,['Drama'],Drama,1982.0,"Draughtsman's Contract, The",,3.7,5,0.8366600265340756,83851,10831.0,draughtsman s contract the drama
3223,"Zed & Two Noughts, A (1985)",Drama,['Drama'],Drama,1985.0,"Zed & Two Noughts, A",,3.0,2,2.8284271247461903,90366,33078.0,zed two noughts a drama
3224,Woman in the Dunes (Suna no onna) (1964),Drama,['Drama'],Drama,1964.0,Woman in the Dunes (Suna no onna),,4.75,4,0.4999999999999999,58625,16672.0,woman in the dunes suna no onna drama
3225,Down to You (2000),Comedy|Romance,"['Comedy', 'Romance']",Comedy Romance,2000.0,Down to You,,2.0,4,1.1547005383792515,186975,10472.0,down to you comedy romance
3230,"Odessa File, The (1974)",Thriller,['Thriller'],Thriller,1974.0,"Odessa File, The",,3.875,4,0.8539125638299665,71935,21489.0,odessa file the thriller
3235,Where the Buffalo Roam (1980),Comedy,['Comedy'],Comedy,1980.0,Where the Buffalo Roam,,3.6666666666666665,3,1.2583057392117916,81748,13005.0,where the buffalo roam comedy
3238,Eye of the Beholder (1999),Thriller,['Thriller'],Thriller,1999.0,Eye of the Beholder,,1.5833333333333333,6,0.8010409893798611,120662,18681.0,eye of the beholder thriller
3240,"Big Tease, The (1999)",Comedy,['Comedy'],Comedy,1999.0,"Big Tease, The",,3.25,2,1.0606601717798212,156639,20468.0,big tease the comedy
3241,"Cup, The (Phörpa) (1999)",Comedy,['Comedy'],Comedy,1999.0,"Cup, The (Phörpa)",,4.5,2,0.7071067811865476,201840,14521.0,cup the ph rpa comedy
3243,Encino Man (1992),Comedy,['Comedy'],Comedy,1992.0,Encino Man,,2.4,15,0.870139561876632,104187,10406.0,encino man comedy
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"['Comedy', 'Romance']",Comedy Romance,1977.0,"Goodbye Girl, The",,3.7083333333333335,12,0.7821396449755148,76095,14741.0,goodbye girl the comedy romance
3246,Malcolm X (1992),Drama,['Drama'],Drama,1992.0,Malcolm X,,4.166666666666667,15,0.6454972243679028,104797,1883.0,malcolm x drama
3247,Sister Act (1992),Comedy|Crime,"['Comedy', 'Crime']",Comedy Crime,1992.0,Sister Act,nuns,3.0277777777777777,36,0.9996030958367171,105417,2005.0,sister act comedy crime nuns
3248,Sister Act 2: Back in the Habit (1993),Comedy,['Comedy'],Comedy,1993.0,Sister Act 2: Back in the Habit,,1.8928571428571428,14,0.9025300214178139,108147,6279.0,sister act 2 back in the habit comedy
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,"['Drama', 'Thriller']",Drama Thriller,1992.0,"Hand That Rocks the Cradle, The",,3.111111111111111,9,0.6009252125773314,104389,11087.0,hand that rocks the cradle the drama thriller
3250,Alive (1993),Drama,['Drama'],Drama,1993.0,Alive,in netflix queue,3.1666666666666665,9,1.0,106246,7305.0,alive drama in netflix queue
3251,Agnes of God (1985),Drama|Mystery,"['Drama', 'Mystery']",Drama Mystery,1985.0,Agnes of God,,3.7,5,0.44721359549995787,88683,24735.0,agnes of god drama mystery
3252,Scent of a Woman (1992),Drama,['Drama'],Drama,1992.0,Scent of a Woman,,3.5925925925925926,27,0.940918506209563,105323,9475.0,scent of a woman drama
3253,Wayne's World (1992),Comedy,['Comedy'],Comedy,1992.0,Wayne's World,,3.4754098360655736,61,1.0182756237392896,105793,8872.0,wayne s world comedy
3254,Wayne's World 2 (1993),Comedy,['Comedy'],Comedy,1993.0,Wayne's World 2,,3.2962962962962963,27,0.8464775345655763,108525,8873.0,wayne s world 2 comedy
3255,"League of Their Own, A (1992)",Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1992.0,"League of Their Own, A",,3.466666666666667,45,0.6775624761532395,104694,11287.0,league of their own a comedy drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",Action Crime Drama Thriller,1992.0,Patriot Games,,3.5161290322580645,31,0.8513114487634352,105112,9869.0,patriot games action crime drama thriller
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",Drama Romance Thriller,1992.0,"Bodyguard, The",,2.859375,32,0.8728371887497209,103855,619.0,bodyguard the drama romance thriller
3258,Death Becomes Her (1992),Comedy|Fantasy,"['Comedy', 'Fantasy']",Comedy Fantasy,1992.0,Death Becomes Her,plastic surgery,2.8666666666666667,15,0.8755950357709131,104070,9374.0,death becomes her comedy fantasy plastic surgery
3259,Far and Away (1992),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",Adventure Drama Romance,1992.0,Far and Away,ireland,3.1363636363636362,11,0.777525211517578,104231,11259.0,far and away adventure drama romance ireland
3260,Howards End (1992),Drama,['Drama'],Drama,1992.0,Howards End,e.m. forster,4.0,12,0.7071067811865476,104454,8293.0,howards end drama e m forster
3261,Singles (1992),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1992.0,Singles,,3.1818181818181817,11,1.0067950951590714,105415,11068.0,singles comedy drama romance
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime Drama Mystery Thriller,1992.0,Twin Peaks: Fire Walk with Me,,3.409090909090909,11,0.7006490497453707,105665,1923.0,twin peaks fire walk with me crime drama mystery thriller
3263,White Men Can't Jump (1992),Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1992.0,White Men Can't Jump,basketball,3.0454545454545454,22,0.9625003513801574,105812,10158.0,white men can t jump comedy drama basketball
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']",Action Comedy Horror,1992.0,Buffy the Vampire Slayer,,2.423076923076923,26,0.9454343731037887,103893,10206.0,buffy the vampire slayer action comedy horror
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",Action Crime Drama Thriller,1992.0,Hard-Boiled (Lat sau san taam),gun fu heroic bloodshed,4.0,9,1.0307764064044151,104684,11782.0,hard boiled lat sau san taam action crime drama thriller gun fu heroic bloodshed
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",Comedy Crime Drama Thriller,1992.0,Man Bites Dog (C'est arrivé près de chez vous),black comedy crazy dark dark comedy dark humor serial killer,4.5,6,0.7745966692414834,103905,10086.0,man bites dog c est arriv pr s de chez vous comedy crime drama thriller black comedy crazy dark dark comedy dark humor serial killer
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,"['Action', 'Crime', 'Thriller', 'Western']",Action Crime Thriller Western,1992.0,"Mariachi, El",,3.5555555555555554,18,0.7838233761296739,104815,9367.0,mariachi el action crime thriller western
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,"['Action', 'Comedy']",Action Comedy,1992.0,Stop! Or My Mom Will Shoot,,1.7727272727272727,11,0.8764598212022147,105477,9876.0,stop or my mom will shoot action comedy
3269,Forever Young (1992),Drama|Romance|Sci-Fi,"['Drama', 'Romance', 'Sci-Fi']",Drama Romance Sci-Fi,1992.0,Forever Young,,2.8518518518518516,27,0.7943891559268235,104291,10326.0,forever young drama romance sci fi
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1992.0,"Cutting Edge, The",figure skating,2.7916666666666665,12,1.195794398056891,104040,16562.0,cutting edge the comedy drama romance figure skating
3271,Of Mice and Men (1992),Drama,['Drama'],Drama,1992.0,Of Mice and Men,,3.676470588235294,17,0.7693580211487251,105046,9609.0,of mice and men drama
3272,Bad Lieutenant (1992),Crime|Drama,"['Crime', 'Drama']",Crime Drama,1992.0,Bad Lieutenant,,3.4375,8,1.1783008347374015,103759,12143.0,bad lieutenant crime drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,"['Comedy', 'Horror', 'Mystery', 'Thriller']",Comedy Horror Mystery Thriller,2000.0,Scream 3,slasher spoof,2.6724137931034484,29,1.1747025616616251,134084,4234.0,scream 3 comedy horror mystery thriller slasher spoof
3274,Single White Female (1992),Drama|Thriller,"['Drama', 'Thriller']",Drama Thriller,1992.0,Single White Female,,3.375,12,0.8012773892638271,105414,9605.0,single white female drama thriller
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",Action Crime Drama Thriller,2000.0,"Boondock Saints, The",,4.22093023255814,43,0.5804588248942072,144117,8374.0,boondock saints the action crime drama thriller
3276,Gun Shy (2000),Comedy,['Comedy'],Comedy,2000.0,Gun Shy,,1.0,1,0.0,171356,29076.0,gun shy comedy
3280,"Baby, The (1973)",Horror,['Horror'],Horror,1973.0,"Baby, The",,1.5,1,0.0,69754,28156.0,baby the horror
3281,"Brandon Teena Story, The (1998)",Documentary,['Documentary'],Documentary,1998.0,"Brandon Teena Story, The",sexuality,2.0,1,0.0,144801,113096.0,brandon teena story the documentary sexuality
3283,Minnie and Moskowitz (1971),Action,['Action'],Action,1971.0,Minnie and Moskowitz,,3.25,2,1.7677669529663689,67433,24349.0,minnie and moskowitz action
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,"['Comedy', 'Mystery', 'Romance']",Comedy Mystery Romance,1971.0,They Might Be Giants,,3.0,1,0.0,67848,27841.0,they might be giants comedy mystery romance
3285,"Beach, The (2000)",Adventure|Drama,"['Adventure', 'Drama']",Adventure Drama,2000.0,"Beach, The",,3.0625,32,1.0297979758028961,163978,1907.0,beach the adventure drama
3286,Snow Day (2000),Comedy,['Comedy'],Comedy,2000.0,Snow Day,,2.3,5,1.0954451150103321,184907,15489.0,snow day comedy
3287,"Tigger Movie, The (2000)",Animation|Children,"['Animation', 'Children']",Animation Children,2000.0,"Tigger Movie, The",,3.1666666666666665,3,1.2583057392117916,220099,15655.0,tigger movie the animation children
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,['Drama'],Drama,1999.0,Not One Less (Yi ge dou bu neng shao),,4.5,1,0.0,209189,36210.0,not one less yi ge dou bu neng shao drama
3294,Eaten Alive (1977),Horror,['Horror'],Horror,1977.0,Eaten Alive,,1.5,1,0.0,74455,30062.0,eaten alive horror
3295,Raining Stones (1993),Drama,['Drama'],Drama,1993.0,Raining Stones,,4.0,1,0.0,107920,62463.0,raining stones drama
3296,To Sir with Love (1967),Drama,['Drama'],Drama,1967.0,To Sir with Love,,4.071428571428571,7,0.7319250547113999,62376,25934.0,to sir with love drama
3298,Boiler Room (2000),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,2000.0,Boiler Room,,3.7142857142857144,21,0.6239276514834987,181984,14181.0,boiler room crime drama thriller
3299,Hanging Up (2000),Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,2000.0,Hanging Up,,2.6666666666666665,3,1.5275252316519468,162983,10385.0,hanging up comedy drama
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",Horror Sci-Fi Thriller,2000.0,Pitch Black,,3.5641025641025643,39,0.7878976621655149,134847,2787.0,pitch black horror sci fi thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,"['Comedy', 'Crime']",Comedy Crime,2000.0,"Whole Nine Yards, The",,3.5238095238095237,42,0.840676128528589,190138,2069.0,whole nine yards the comedy crime
3302,Beautiful People (1999),Comedy,['Comedy'],Comedy,1999.0,Beautiful People,,4.75,2,0.3535533905932738,159272,61416.0,beautiful people comedy
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,['Documentary'],Documentary,2000.0,Black Tar Heroin: The Dark End of the Street,,5.0,1,0.0,221023,79515.0,black tar heroin the dark end of the street documentary
3306,"Circus, The (1928)",Comedy,['Comedy'],Comedy,1928.0,"Circus, The",big top circus,4.125,4,0.478713553878169,18773,28978.0,circus the comedy big top circus
3307,City Lights (1931),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1931.0,City Lights,blind,3.8461538461538463,13,1.0681880176381127,21749,901.0,city lights comedy drama romance blind
3308,"Flamingo Kid, The (1984)",Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1984.0,"Flamingo Kid, The",,2.857142857142857,7,1.3451854182690985,87265,25010.0,flamingo kid the comedy drama
3310,"Kid, The (1921)",Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1921.0,"Kid, The",orphans,4.1,5,0.7416198487095663,12349,10098.0,kid the comedy drama orphans
3313,Class Reunion (1982),Comedy,['Comedy'],Comedy,1982.0,Class Reunion,,1.5,2,0.7071067811865476,84395,33374.0,class reunion comedy
3315,Happy Go Lovely (1951),Musical,['Musical'],Musical,1951.0,Happy Go Lovely,,4.5,1,0.0,43618,127602.0,happy go lovely musical
3316,Reindeer Games (2000),Action|Thriller,"['Action', 'Thriller']",Action Thriller,2000.0,Reindeer Games,,2.4615384615384617,13,0.9887184141928897,184858,2155.0,reindeer games action thriller
3317,Wonder Boys (2000),Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,2000.0,Wonder Boys,writing,3.659090909090909,22,0.8221105770307308,185014,11004.0,wonder boys comedy drama writing
3323,Chain of Fools (2000),Comedy|Crime,"['Comedy', 'Crime']",Comedy Crime,2000.0,Chain of Fools,,4.0,1,0.0,194368,20682.0,chain of fools comedy crime
3324,Drowning Mona (2000),Comedy,['Comedy'],Comedy,2000.0,Drowning Mona,,1.3333333333333333,3,0.5773502691896257,186045,25166.0,drowning mona comedy
3325,"Next Best Thing, The (2000)",Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,2000.0,"Next Best Thing, The",,2.1666666666666665,3,1.2583057392117918,156841,1831.0,next best thing the comedy drama
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",Comedy Sci-Fi,2000.0,What Planet Are You From?,,3.1666666666666665,3,1.6072751268321592,181151,10416.0,what planet are you from comedy sci fi
3327,Beyond the Mat (1999),Documentary,['Documentary'],Documentary,1999.0,Beyond the Mat,,3.7,5,0.447213595499958,218043,14271.0,beyond the mat documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,"['Crime', 'Drama']",Crime Drama,1999.0,Ghost Dog: The Way of the Samurai,,4.052631578947368,19,0.8802578038106736,165798,4816.0,ghost dog the way of the samurai crime drama
3329,The Year My Voice Broke (1987),Drama|Romance,"['Drama', 'Romance']",Drama Romance,1987.0,The Year My Voice Broke,,4.0,1,0.0,94347,19958.0,the year my voice broke drama romance
3330,Splendor in the Grass (1961),Drama|Romance,"['Drama', 'Romance']",Drama Romance,1961.0,Splendor in the Grass,adolescence sexuality,4.25,2,0.3535533905932738,55471,28569.0,splendor in the grass drama romance adolescence sexuality
3331,My Tutor (1983),Drama,['Drama'],Drama,1983.0,My Tutor,,2.0,1,0.0,85980,2193.0,my tutor drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",Crime Drama Film-Noir Thriller,1948.0,Key Largo,,4.2,10,0.6324555320336759,40506,11016.0,key largo crime drama film noir thriller
3338,For All Mankind (1989),Documentary,['Documentary'],Documentary,1989.0,For All Mankind,in netflix queue,0.0,0,0.0,97372,20423.0,for all mankind documentary in netflix queue
3341,Born Yesterday (1950),Comedy,['Comedy'],Comedy,1950.0,Born Yesterday,remade,4.285714285714286,7,0.48795003647426655,42276,24481.0,born yesterday comedy remade
3342,Birdy (1984),Drama|War,"['Drama', 'War']",Drama War,1984.0,Birdy,,3.5,5,1.0,86969,11296.0,birdy drama war
3344,Blood Feast (1963),Horror,['Horror'],Horror,1963.0,Blood Feast,,4.0,1,0.0,56875,28172.0,blood feast horror
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,"['Adventure', 'Children']",Adventure Children,1967.0,"Charlie, the Lonesome Cougar",,3.0,1,0.0,62793,57855.0,charlie the lonesome cougar adventure children
3347,Never Cry Wolf (1983),Adventure|Drama,"['Adventure', 'Drama']",Adventure Drama,1983.0,Never Cry Wolf,,4.166666666666667,9,0.6123724356957945,86005,14280.0,never cry wolf adventure drama
3350,"Raisin in the Sun, A (1961)",Drama,['Drama'],Drama,1961.0,"Raisin in the Sun, A",,3.8333333333333335,3,0.28867513459481287,55353,29478.0,raisin in the sun a drama
3353,"Closer You Get, The (2000)",Comedy|Romance,"['Comedy', 'Romance']",Comedy Romance,2000.0,"Closer You Get, The",,4.5,1,0.0,218112,73642.0,closer you get the comedy romance
3354,Mission to Mars (2000),Sci-Fi,['Sci-Fi'],Sci-Fi,2000.0,Mission to Mars,,2.6904761904761907,21,1.0059347702036958,183523,2067.0,mission to mars sci fi
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",Fantasy Horror Mystery Thriller,1999.0,"Ninth Gate, The",,3.2,15,1.082325538564332,142688,622.0,ninth gate the fantasy horror mystery thriller
3357,East-West (Est-ouest) (1999),Drama|Romance,"['Drama', 'Romance']",Drama Romance,1999.0,East-West (Est-ouest),,4.0,1,0.0,181530,28463.0,east west est ouest drama romance
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Comedy Drama Fantasy Romance,1991.0,Defending Your Life,,3.85,10,0.8834905520465716,101698,12186.0,defending your life comedy drama fantasy romance
3359,Breaking Away (1979),Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1979.0,Breaking Away,,4.090909090909091,11,0.5838742081211422,78902,20283.0,breaking away comedy drama
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,"['Drama', 'Romance']",Drama Romance,1986.0,Hoosiers (a.k.a. Best Shot),basketball,3.7045454545454546,22,0.8115108031010947,91217,5693.0,hoosiers a k a best shot drama romance basketball
3361,Bull Durham (1988),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1988.0,Bull Durham,,3.6714285714285713,35,0.9388890270111886,94812,287.0,bull durham comedy drama romance
3362,Dog Day Afternoon (1975),Crime|Drama,"['Crime', 'Drama']",Crime Drama,1975.0,Dog Day Afternoon,,3.9342105263157894,38,0.798402565867307,72890,968.0,dog day afternoon crime drama
3363,American Graffiti (1973),Comedy|Drama,"['Comedy', 'Drama']",Comedy Drama,1973.0,American Graffiti,,3.8488372093023258,43,0.7522575841214345,69704,838.0,american graffiti comedy drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,"['Crime', 'Film-Noir']",Crime Film-Noir,1950.0,"Asphalt Jungle, The",,3.6666666666666665,3,0.28867513459481287,42208,16958.0,asphalt jungle the crime film noir
3365,"Searchers, The (1956)",Drama|Western,"['Drama', 'Western']",Drama Western,1956.0,"Searchers, The",,4.071428571428571,7,0.7319250547113998,49730,3114.0,searchers the drama western
3368,"Big Country, The (1958)",Romance|Western,"['Romance', 'Western']",Romance Western,1958.0,"Big Country, The",,3.25,2,0.3535533905932738,51411,12501.0,big country the romance western
3370,Betrayed (1988),Drama|Thriller,"['Drama', 'Thriller']",Drama Thriller,1988.0,Betrayed,,2.5,2,0.7071067811865476,94731,31618.0,betrayed drama thriller
3372,"Bridge at Remagen, The (1969)",Action|War,"['Action', 'War']",Action War,1969.0,"Bridge at Remagen, The",,4.0,2,0.0,64110,15873.0,bridge at remagen the action war
3374,Daughters of the Dust (1991),Drama,['Drama'],Drama,1991.0,Daughters of the Dust,,4.0,1,0.0,104057,68427.0,daughters of the dust drama
3378,"Ogre, The (Unhold, Der) (1996)",Drama,['Drama'],Drama,1996.0,"Ogre, The (Unhold, Der)",,4.0,1,0.0,118043,48213.0,ogre the unhold der drama
3379,On the Beach (1959),Drama,['Drama'],Drama,1959.0,On the Beach,,4.5,1,0.0,53137,35412.0,on the beach drama
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,"['Action', 'Crime']",Action Crime,1974.0,"Taking of Pelham One Two Three, The",subway,4.5,4,0.5773502691896258,72251,8333.0,taking of pelham one two three the action crime subway
3385,Volunteers (1985),Comedy,['Comedy'],Comedy,1985.0,Volunteers,peace corp,2.8125,8,1.19335960332883,90274,19259.0,volunteers comedy peace corp
3386,JFK (1991),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",Drama Mystery Thriller,1991.0,JFK,politics president,3.5,31,0.8660254037844385,102138,820.0,jfk drama mystery thriller politics president
3387,Who's Harry Crumb? (1989),Comedy|Mystery,"['Comedy', 'Mystery']",Comedy Mystery,1989.0,Who's Harry Crumb?,,2.857142857142857,7,1.0690449676496976,98645,11718.0,who s harry crumb comedy mystery
3388,Harry and the Hendersons (1987),Children|Comedy,"['Children', 'Comedy']",Children Comedy,1987.0,Harry and the Hendersons,,2.5454545454545454,11,1.1057699908784253,93148,8989.0,harry and the hendersons children comedy
3389,Let's Get Harry (1986),Action|Adventure,"['Action', 'Adventure']",Action Adventure,1986.0,Let's Get Harry,,2.0,1,0.0,91400,32031.0,let s get harry action adventure
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,"['Adventure', 'Crime', 'Drama', 'Romance']",Adventure Crime Drama Romance,1986.0,Shanghai Surprise,,2.0,1,0.0,91934,58048.0,shanghai surprise adventure crime drama romance
3391,Who's That Girl? (1987),Comedy,['Comedy'],Comedy,1987.0,Who's That Girl?,,2.5,2,0.7071067811865476,94321,26827.0,who s that girl comedy
3392,She-Devil (1989),Comedy,['Comedy'],Comedy,1989.0,She-Devil,,2.3333333333333335,6,1.2110601416389968,98309,11157.0,she devil comedy
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']",Comedy Fantasy Romance,1987.0,Date with an Angel,,1.3333333333333333,3,0.5773502691896258,92834,28370.0,date with an angel comedy fantasy romance
3394,Blind Date (1987),Comedy|Romance,"['Comedy', 'Romance']",Comedy Romance,1987.0,Blind Date,,2.357142857142857,7,0.8521681032463466,92666,918.0,blind date comedy romance
3395,Nadine (1987),Comedy,['Comedy'],Comedy,1987.0,Nadine,,3.0,3,0.0,93596,61178.0,nadine comedy
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,"['Adventure', 'Children', 'Comedy', 'Musical']",Adventure Children Comedy Musical,1979.0,"Muppet Movie, The",,3.590909090909091,33,0.939202998678812,79588,11176.0,muppet movie the adventure children comedy musical
